screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
hydruskz,⋆⋆ᶜʰᵉᵒⁿˢᵃ⋆⋆🌱,4896347025,1192954501222797313,/hydruskz/status/1192954501222797313,2019-11-08 23:58:11,1573257491,3 con changbin y con yeji 2 kskdks uwu @Stray_Kids,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">3 con changbin y con yeji 2 kskdks <strong>uwu</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""859297966581891072"" dir=""ltr"" href=""/Stray_Kids""><s>@</s><b>Stray_Kids</b></a></p>",[],[],False,[],,2,0,0,False,True,1192952911153844224,"[{'screen_name': 'PxrkMxn', 'user_id': '859089464160911362'}, {'screen_name': 'Stray_Kids', 'user_id': '859297966581891072'}]"
allmyflames,𝗦𝗔𝗠𝗔𝗡𝗧𝗛𝗔,1118164824633040898,1192954492670660608,/allmyflames/status/1192954492670660608,2019-11-08 23:58:09,1573257489,|| Ahora vengo uwu.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">|| Ahora vengo <strong>uwu</strong>.</p>",[],[],False,[],,0,0,0,False,False,,[]
Pitousexual,R3YGA,4891116794,1192954490695147520,/Pitousexual/status/1192954490695147520,2019-11-08 23:58:09,1573257489,de nada uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">de nada <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192900554625814530,"[{'screen_name': 'NotBastiano', 'user_id': '925472276119568384'}]"
ongpanman,𝚌𝚘𝚞𝚙𝚜 𝚕𝚘𝚟𝚎 𝚋𝚘𝚝 ♡,33545383,1192954484449660933,/ongpanman/status/1192954484449660933,2019-11-08 23:58:07,1573257487,Thank youuuu uwu ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank youuuu <strong>uwu</strong> <img alt=""💙"" aria-label=""Emoji: Blue heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f499.png"" title=""Blue heart""/></p>",[],[],False,[],,1,0,0,False,True,1192834818238603265,"[{'screen_name': 'nclclrsbrss', 'user_id': '696144847242022913'}]"
favsitunovio,que no me subo al fucking EVA,1094668518749102080,1192954475004203008,/favsitunovio/status/1192954475004203008,2019-11-08 23:58:05,1573257485,Uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>Uwu</strong></p>",[],[],False,[],,2,0,1,True,True,1192910721308340226,"[{'screen_name': 'saraxjl', 'user_id': '3407803743'}, {'screen_name': 'Clan_Aburame', 'user_id': '959139032071581697'}]"
onetruesister,Sister,2546925463,1192954473863233536,/onetruesister/status/1192954473863233536,2019-11-08 23:58:05,1573257485,"counter tops be like ""scrub me sponge daddy uwu"" pic.twitter.com/sHVZDI73ZT","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">counter tops be like ""scrub me sponge daddy <strong>uwu</strong>"" <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/sHVZDI73ZT"">pic.twitter.com/sHVZDI73ZT</a></p>",[],[],True,['https://pbs.twimg.com/media/EI45xTwU0AAqNNm.png'],,1,0,2,True,False,,[]
MediaLuna_UwU,мє∂iαℓυทα ✨#Tomatita🍅 #Rubius✨,1129894497855463427,1192954466322075648,/MediaLuna_UwU/status/1192954466322075648,2019-11-08 23:58:03,1573257483,"Nmms 
Y yo me muero de la risa xd

Maria la bromas¿","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Nmms 
Y yo me muero de la risa xd

Maria la bromas¿</p>",[],[],False,[],,2,0,1,True,True,1192952833848557571,"[{'screen_name': 'LaMalajos', 'user_id': '1148370573099175936'}, {'screen_name': 'Germxdoblxs', 'user_id': '1084593811182022663'}]"
Limondi2,lizzieeizzil 🇵🇪,1177800580208701440,1192954464950464513,/Limondi2/status/1192954464950464513,2019-11-08 23:58:03,1573257483,uwu https://twitter.com/karlasliar/status/1192939822316507138 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><strong>uwu</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/karlasliar/status/1192939822316507138"" dir=""ltr"" href=""https://t.co/JXxWGiL6jH"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/karlasliar/status/1192939822316507138""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/karlasliar/sta</span><span class=""invisible"">tus/1192939822316507138</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/karlasliar/status/1192939822316507138'],[],False,[],,1,1,0,False,False,,[]
priyant___,Insan,2955598356,1192954460911202304,/priyant___/status/1192954460911202304,2019-11-08 23:58:02,1573257482,Uwu vay,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl""><strong>Uwu</strong> vay</p>",[],[],False,[],,0,0,0,False,True,1192953122508832768,"[{'screen_name': 'ImronVengeance', 'user_id': '1106021978442354688'}]"
Sugarisacrybaby,Sugar,1173107949214085122,1192954459686670336,/Sugarisacrybaby/status/1192954459686670336,2019-11-08 23:58:01,1573257481,Even I’m a female and can agree with this,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Even I’m a female and can agree with this</p>",[],[],False,[],,1,0,0,False,True,1192939646595948544,"[{'screen_name': 'Danbtww', 'user_id': '1123447220454531072'}]"
w2sxix,𝘾𝙝𝙚𝙡𝙨 🍯𝙅𝙅 𝙒𝙤𝙣,1089270879870242817,1192954449867788288,/w2sxix/status/1192954449867788288,2019-11-08 23:57:59,1573257479,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/><img alt=""💞"" aria-label=""Emoji: Revolving hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49e.png"" title=""Revolving hearts""/></p>",[],[],False,[],,0,0,0,False,True,1192944242928341000,"[{'screen_name': 'ksiscumsock', 'user_id': '1180898060257366017'}]"
JustGay_uwu,【 Male 】🌹,762687657998778404,1192954436525658112,/JustGay_uwu/status/1192954436525658112,2019-11-08 23:57:56,1573257476,Fazer au parece ser tão divertido ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Fazer au parece ser tão divertido <img alt=""😔"" aria-label=""Emoji: Pensive face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f614.png"" title=""Pensive face""/></p>",[],[],False,[],,1,0,0,False,False,,[]
WeLovemyselfbts,btspavedtheway,1103866248956440576,1192954423393292293,/WeLovemyselfbts/status/1192954423393292293,2019-11-08 23:57:53,1573257473,"nono, no me burlo, me alegra uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">nono, no me burlo, me alegra <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192946490626494464,"[{'screen_name': 'hobsprite', 'user_id': '2844415343'}, {'screen_name': 'gen_gen_113', 'user_id': '3374864026'}]"
ianahre,empanadas de gente,1142560618957955073,1192954415520604160,/ianahre/status/1192954415520604160,2019-11-08 23:57:51,1573257471,thank u  uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">thank u <img alt=""💖"" aria-label=""Emoji: Sparkling heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f496.png"" title=""Sparkling heart""/><img alt=""💘"" aria-label=""Emoji: Heart with arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f498.png"" title=""Heart with arrow""/><img alt=""💝"" aria-label=""Emoji: Heart with ribbon"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49d.png"" title=""Heart with ribbon""/> <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1190308294478483457,"[{'screen_name': 'hannigram_trash', 'user_id': '1142419630230781953'}]"
AmineRavioli,Amine 🏳️‍⚧️,1113766869536841728,1192954407312330752,/AmineRavioli/status/1192954407312330752,2019-11-08 23:57:49,1573257469,Night uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Night <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192953366072221702,"[{'screen_name': 'BlondyIsChill', 'user_id': '1011584051956862976'}]"
aethernus,Dami.,1191804802520506368,1192954404514734081,/aethernus/status/1192954404514734081,2019-11-08 23:57:48,1573257468,Malo uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Malo <strong>uwu</strong></p>",[],[],False,[],,0,0,1,True,True,1192952427638599680,"[{'screen_name': 'Yugy0m', 'user_id': '1184843438623285250'}]"
gemsxuniverse,Belén,884235728540053504,1192954404196012034,/gemsxuniverse/status/1192954404196012034,2019-11-08 23:57:48,1573257468,"Si hay algo que nunca he sido es ser  popular en los fandoms. Y no busco eso,al contrario me interesa poder compartir gustos,conocer gente buena onda y así uwu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Si hay algo que nunca he sido es ser  popular en los fandoms. Y no busco eso,al contrario me interesa poder compartir gustos,conocer gente buena onda y así <strong>uwu</strong></p>",[],[],False,[],,21,2,2,True,False,,[]
kweenroseanne,sëren • case–948861,760098035703517184,1192954402073505792,/kweenroseanne/status/1192954402073505792,2019-11-08 23:57:48,1573257468,tabachingching cheeks uwu :> pic.twitter.com/kVj8mQ3htT,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">tabachingching cheeks <strong>uwu</strong> :&gt; <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kVj8mQ3htT"">pic.twitter.com/kVj8mQ3htT</a></p>",[],[],True,"['https://pbs.twimg.com/media/EI45r-kU4AEEFIy.jpg', 'https://pbs.twimg.com/media/EI45speVUAILY8b.jpg']",,1,0,0,False,False,,[]
DianaTH17,DianaTH17💜 VminAu📌,760215674677407744,1192954397342490632,/DianaTH17/status/1192954397342490632,2019-11-08 23:57:47,1573257467,Uwu ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>Uwu</strong> <img alt=""💜"" aria-label=""Emoji: Purple heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49c.png"" title=""Purple heart""/></p>",[],[],False,[],,1,0,0,False,True,1192826850629898245,"[{'screen_name': 'michiloveswtf32', 'user_id': '948702132764663809'}]"
_fkrobin,𝖱𝗈𝖻𝗂𝗇 ama mucho a Ghael,1171834552236380160,1192954393340985345,/_fkrobin/status/1192954393340985345,2019-11-08 23:57:46,1573257466,Pedes hablar conmigo si quieres uwu /darle una galleta https://twitter.com/Hhyeong__/status/1192953248518430725 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""es"">Pedes hablar conmigo si quieres <strong>uwu</strong> /darle una galleta <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Hhyeong__/status/1192953248518430725"" dir=""ltr"" href=""https://t.co/iMOfFjs0ql"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Hhyeong__/status/1192953248518430725""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Hhyeong__/stat</span><span class=""invisible"">us/1192953248518430725</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Hhyeong__/status/1192953248518430725'],[],False,[],,1,0,0,False,False,,[]
aliensssname,stufff [Gucci],876325466994393088,1192954387221512192,/aliensssname/status/1192954387221512192,2019-11-08 23:57:44,1573257464,We all do uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">We all do <strong>uwu</strong></p>",[],[],False,[],,1,0,0,False,True,1192951469026238464,"[{'screen_name': 'Eeveeart30', 'user_id': '850679104269635584'}]"
Taeyong_saida,TaeyongF🌹💚,447001474,1192954380233908225,/Taeyong_saida/status/1192954380233908225,2019-11-08 23:57:42,1573257462,UWU  https://twitter.com/tiny__yong/status/1192854052914257922 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und""><strong>UWU</strong> <img alt=""😍"" aria-label=""Emoji: Smiling face with heart-shaped eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60d.png"" title=""Smiling face with heart-shaped eyes""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/tiny__yong/status/1192854052914257922"" dir=""ltr"" href=""https://t.co/drXvJX3WEG"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/tiny__yong/status/1192854052914257922""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/tiny__yong/sta</span><span class=""invisible"">tus/1192854052914257922</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/tiny__yong/status/1192854052914257922'],[],False,[],,2,1,0,False,False,,[]
liljiminiebear,N,1135261664494915585,1192954379873243136,/liljiminiebear/status/1192954379873243136,2019-11-08 23:57:42,1573257462,CUTIEEEERE UWU,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">CUTIEEEERE <strong>UWU</strong><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""💕"" aria-label=""Emoji: Two hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Two hearts""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""🌺"" aria-label=""Emoji: Hibiscus"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f33a.png"" title=""Hibiscus""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""💕"" aria-label=""Emoji: Two hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f495.png"" title=""Two hearts""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""💘"" aria-label=""Emoji: Heart with arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f498.png"" title=""Heart with arrow""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""💖"" aria-label=""Emoji: Sparkling heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f496.png"" title=""Sparkling heart""/><img alt=""💗"" aria-label=""Emoji: Growing heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f497.png"" title=""Growing heart""/><img alt=""🌸"" aria-label=""Emoji: Cherry blossom"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f338.png"" title=""Cherry blossom""/><img alt=""💓"" aria-label=""Emoji: Beating heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f493.png"" title=""Beating heart""/></p>",[],[],False,[],,0,0,1,True,True,1192930667878928385,"[{'screen_name': 'fairyskj_', 'user_id': '1163105009913016322'}]"
Princess_Emily3,Cutest Girl Alive,1185233109354082306,1192954378547683328,/Princess_Emily3/status/1192954378547683328,2019-11-08 23:57:42,1573257462,UwU thats me,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl""><strong>UwU</strong> thats me</p>",[],[],False,[],,1,0,0,False,True,1192950917768843264,"[{'screen_name': 'SillySpirals', 'user_id': '1025076511584538626'}]"
donottouchmme,#mecha📌 ME CAMBIO DE CUENTA @BLUBWS,1148078829770067968,1192954369932697600,/donottouchmme/status/1192954369932697600,2019-11-08 23:57:40,1573257460,me alegro también uwu♡,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">me alegro también <strong>uwu</strong>♡</p>",[],[],False,[],,0,0,0,False,True,1192940165523738624,"[{'screen_name': 'jetbloodd', 'user_id': '977586755280007170'}]"
Pinpin3pommes,🅱️althus,2344206625,1192954363813269505,/Pinpin3pommes/status/1192954363813269505,2019-11-08 23:57:39,1573257459,uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><strong>uwu</strong></p>",[],[],False,[],,2,0,0,False,True,1192950389102039041,"[{'screen_name': 'PongLenis65', 'user_id': '849213410059407360'}]"
fluffy_uwu,ARandomBirb,1150796694658998272,1192954351268061185,/fluffy_uwu/status/1192954351268061185,2019-11-08 23:57:36,1573257456,You're finally awake!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You're finally awake!</p>",[],[],False,[],,0,0,0,False,True,1192866667245666304,"[{'screen_name': 'Thicc_Phox', 'user_id': '1029250351570931713'}]"
blaisetrusty,ً,2171671893,1192954346662588416,/blaisetrusty/status/1192954346662588416,2019-11-08 23:57:34,1573257454,mmm baby uwu pwetty pwease,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">mmm baby <strong>uwu</strong> pwetty pwease</p>",[],[],False,[],,0,0,0,False,True,1192951349182377984,"[{'screen_name': 'headcarsbrooke', 'user_id': '263521756'}]"
aannyw1,ιaмaвυnnyυwu(inactiva),1178333460869652481,1192954340648083462,/aannyw1/status/1192954340648083462,2019-11-08 23:57:33,1573257453, awwww te hablo uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><img alt=""🥺"" aria-label=""Emoji: Pleading face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f97a.png"" title=""Pleading face""/><img alt=""🖤"" aria-label=""Emoji: Black heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5a4.png"" title=""Black heart""/> awwww te hablo <strong>uwu</strong></p>",[],[],False,[],,0,0,1,True,True,1192952031725707264,"[{'screen_name': 'Ann_CBSA', 'user_id': '1144833572047601665'}]"
itsnatalieeey,nαts,3286360243,1192954339687452673,/itsnatalieeey/status/1192954339687452673,2019-11-08 23:57:33,1573257453,uwu dd ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl""><strong>uwu</strong> dd <img alt=""😩"" aria-label=""Emoji: Weary face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f629.png"" title=""Weary face""/><img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",[],[],False,[],,1,0,1,True,True,1192853328931090432,"[{'screen_name': 'xyrs0', 'user_id': '1056931405786042368'}]"
poxticbitchh,rendra.,1130761943550005249,1192954324529209344,/poxticbitchh/status/1192954324529209344,2019-11-08 23:57:29,1573257449,Bang jeyhop uwu @BTS_twtpic.twitter.com/EdMH1AE5zZ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Bang jeyhop <strong>uwu</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""335141638"" dir=""ltr"" href=""/BTS_twt""><s>@</s><b>BTS_twt</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EdMH1AE5zZ"">pic.twitter.com/EdMH1AE5zZ</a></p>",[],[],True,['https://pbs.twimg.com/media/EI45oTvVAAAClvr.jpg'],,1,0,0,False,True,1192953915785875457,"[{'screen_name': 'ayuforjungkook', 'user_id': '1133302850149208064'}, {'screen_name': 'BTS_twt', 'user_id': '335141638'}]"
bigearre,🍿❄️,4401514037,1192954323715670016,/bigearre/status/1192954323715670016,2019-11-08 23:57:29,1573257449,Uwu je me lève dans 4h42 :'),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr""><strong>Uwu</strong> je me lève dans 4h42 :')</p>",[],[],False,[],,0,0,0,False,False,,[]
uwu_kittycat,kitty cat,1063635604762701825,1192954316824465409,/uwu_kittycat/status/1192954316824465409,2019-11-08 23:57:27,1573257447,you’re*,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">you’re*</p>",[],[],False,[],,1,0,0,False,True,1192630028410007553,"[{'screen_name': 'joshhart', 'user_id': '318095329'}, {'screen_name': 'gospelburnoutt', 'user_id': '3677779115'}]"
onlyfordoy,kia,1191490525330673664,1192954307227684864,/onlyfordoy/status/1192954307227684864,2019-11-08 23:57:25,1573257445,cek dm uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">cek dm <strong>uwu</strong></p>",[],[],False,[],,0,0,1,True,True,1192950781160222720,"[{'screen_name': 'Jinggaafs', 'user_id': '1148552952946126850'}]"
Sasami1561,ささみ☮️,3845379855,1192954303423680514,/Sasami1561/status/1192954303423680514,2019-11-08 23:57:24,1573257444,Sería hermoso que decidiera apoyar la causa UwU.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Sería hermoso que decidiera apoyar la causa <strong>UwU</strong>.</p>",[],[],False,[],,0,0,1,True,True,1192670003478159360,"[{'screen_name': 'OtakuZoneMx', 'user_id': '2760734855'}]"
TobiKalab,TobiK,1015698390183751681,1192954301301362689,/TobiKalab/status/1192954301301362689,2019-11-08 23:57:24,1573257444,Well... I don't wanna die till protos are invented so I guess I'm going to sleep never  uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Well... I don't wanna die till protos are invented so I guess I'm going to sleep never  <strong>uwu</strong></p>",[],[],False,[],,1,0,1,True,True,1192945636280328193,"[{'screen_name': 'HOSEK1_', 'user_id': '1151085199570194434'}]"
Merpy_ki,Mari,1003813765115273217,1192954296691765248,/Merpy_ki/status/1192954296691765248,2019-11-08 23:57:23,1573257443,owu UwU uwo,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">owu <strong>UwU</strong> uwo</p>",[],[],False,[],,0,0,0,False,True,1192914618424987649,"[{'screen_name': 'mxxndai', 'user_id': '1013172175719751680'}]"
ThiccBunnyBuns,ThiccBunBuns 🍑,1173789438448754688,1192954287581728768,/ThiccBunnyBuns/status/1192954287581728768,2019-11-08 23:57:20,1573257440,Wow mood uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Wow mood <strong>uwu</strong></p>",[],[],False,[],,0,0,0,False,True,1192869566524919808,"[{'screen_name': 'BlueBunBoi', 'user_id': '789974515686178816'}]"
Cummy_Catboy,⚡⚡Purrseus⚡⚡,1150049778501390336,1192954275695091712,/Cummy_Catboy/status/1192954275695091712,2019-11-08 23:57:18,1573257438,They are uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">They are <strong>uwu</strong></p>",[],[],False,[],,2,0,0,False,True,1192950614893957120,"[{'screen_name': 'catgirlkategirl', 'user_id': '1078544598325067776'}, {'screen_name': 'allbimyselflone', 'user_id': '2719629544'}]"
pxborja,BunnyGirl,3280269901,1192954269705486336,/pxborja/status/1192954269705486336,2019-11-08 23:57:16,1573257436,Happy 20th Birthday Man  God Bless uwu ~,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy 20th Birthday Man <img alt=""💐"" aria-label=""Emoji: Bouquet"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f490.png"" title=""Bouquet""/> God Bless <strong>uwu</strong> ~</p>",[],[],False,[],,1,1,0,False,True,1192948336250109954,"[{'screen_name': 'Mikaelchondria', 'user_id': '3067681813'}]"
qjaehyunn,jae,2465438239,1192954258947051520,/qjaehyunn/status/1192954258947051520,2019-11-08 23:57:14,1573257434,Uwu hallo winwin! How’s life?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Uwu</strong> hallo winwin! How’s life?</p>",[],[],False,[],,0,0,1,True,True,1192784128724193288,"[{'screen_name': 'kimdongfyun', 'user_id': '1174299365252272128'}]"
Cummy_Catboy,⚡⚡Purrseus⚡⚡,1150049778501390336,1192954232665587712,/Cummy_Catboy/status/1192954232665587712,2019-11-08 23:57:07,1573257427,I wanna fuel people's worlds uwu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I wanna fuel people's worlds <strong>uwu</strong></p>",[],[],False,[],,1,0,1,True,True,1192950614893957120,"[{'screen_name': 'catgirlkategirl', 'user_id': '1078544598325067776'}, {'screen_name': 'allbimyselflone', 'user_id': '2719629544'}]"
